Datetime,Open,High,Low,Close,Adj Close,Volume
2020-07-20 09:49:00+05:30,978.4500122070312,978.4500122070312,977.5,977.5,977.5,525
2020-07-20 09:50:00+05:30,976.75,978.0,976.5999755859375,978.0,978.0,630
2020-07-20 09:51:00+05:30,978.0,978.0,978.0,978.0,978.0,194
2020-07-20 09:52:00+05:30,976.7000122070312,977.9500122070312,976.5499877929688,976.5499877929688,976.5499877929688,93
2020-07-20 09:53:00+05:30,977.9500122070312,977.9500122070312,977.9500122070312,977.9500122070312,977.9500122070312,26
2020-07-20 09:54:00+05:30,977.8499755859375,978.75,977.8499755859375,978.75,978.75,481
2020-07-20 09:55:00+05:30,978.75,978.75,976.75,978.6500244140625,978.6500244140625,343
2020-07-20 09:56:00+05:30,976.9000244140625,978.0,976.9000244140625,977.5499877929688,977.5499877929688,115
2020-07-20 09:57:00+05:30,978.75,979.0,978.0,978.1500244140625,978.1500244140625,623
2020-07-20 09:58:00+05:30,978.2999877929688,979.0,978.2999877929688,979.0,979.0,196
2020-07-20 09:59:00+05:30,979.0,979.75,979.0,979.0,979.0,64
2020-07-20 10:00:00+05:30,978.5499877929688,979.9000244140625,978.5499877929688,979.9000244140625,979.9000244140625,736
2020-07-20 10:01:00+05:30,979.0499877929688,979.9000244140625,978.0999755859375,978.0999755859375,978.0999755859375,341
2020-07-20 10:02:00+05:30,979.0,979.0,979.0,979.0,979.0,139
2020-07-20 10:03:00+05:30,979.0,981.0,978.0999755859375,978.0999755859375,978.0999755859375,1918
2020-07-20 10:04:00+05:30,978.25,978.25,977.4000244140625,977.4000244140625,977.4000244140625,115
2020-07-20 10:05:00+05:30,978.8499755859375,979.0,977.4000244140625,978.5499877929688,978.5499877929688,574
2020-07-20 10:06:00+05:30,977.5499877929688,979.2999877929688,977.5499877929688,978.0,978.0,148
2020-07-20 10:07:00+05:30,977.6500244140625,978.0,977.5,977.5,977.5,266
2020-07-20 10:08:00+05:30,978.0,978.0,976.6500244140625,977.6500244140625,977.6500244140625,505
2020-07-20 10:09:00+05:30,978.0,978.0,976.4500122070312,976.4500122070312,976.4500122070312,739
2020-07-20 10:10:00+05:30,978.0,978.0,978.0,978.0,978.0,304
2020-07-20 10:11:00+05:30,978.0,978.0,976.7000122070312,977.75,977.75,831
2020-07-20 10:12:00+05:30,979.2000122070312,980.0,977.3499755859375,978.0499877929688,978.0499877929688,811
2020-07-20 10:13:00+05:30,978.3499755859375,980.4500122070312,978.3499755859375,980.4500122070312,980.4500122070312,863
2020-07-20 10:14:00+05:30,980.4500122070312,986.0499877929688,980.4500122070312,984.2000122070312,984.2000122070312,2556
2020-07-20 10:15:00+05:30,985.0,991.4500122070312,985.0,988.0,988.0,9936
2020-07-20 10:16:00+05:30,987.7999877929688,993.0,987.0,992.7999877929688,992.7999877929688,5677
2020-07-20 10:17:00+05:30,992.75,1003.5999755859375,991.0999755859375,1001.4000244140625,1001.4000244140625,9454
2020-07-20 10:18:00+05:30,1002.8499755859375,1013.9500122070312,1002.8499755859375,1006.5,1006.5,15105
2020-07-20 10:19:00+05:30,1008.25,1010.0,1004.5499877929688,1007.4500122070312,1007.4500122070312,5657
2020-07-20 10:20:00+05:30,1007.0499877929688,1014.0,1004.0,1014.0,1014.0,6600
2020-07-20 10:21:00+05:30,1012.2999877929688,1017.0499877929688,1010.0,1015.0999755859375,1015.0999755859375,9228
2020-07-20 10:22:00+05:30,1016.6500244140625,1025.0,1016.0499877929688,1022.5499877929688,1022.5499877929688,14642
2020-07-20 10:23:00+05:30,1022.1500244140625,1024.9000244140625,1020.0,1020.2999877929688,1020.2999877929688,4619
2020-07-20 10:24:00+05:30,1020.9000244140625,1021.7000122070312,1016.25,1019.7999877929688,1019.7999877929688,3837
2020-07-20 10:25:00+05:30,1017.25,1020.3499755859375,1015.4000244140625,1019.0,1019.0,2734
2020-07-20 10:26:00+05:30,1018.2999877929688,1019.0,1015.1500244140625,1015.6500244140625,1015.6500244140625,2120
2020-07-20 10:27:00+05:30,1015.1500244140625,1019.0,1015.1500244140625,1018.0,1018.0,1945
2020-07-20 10:28:00+05:30,1017.2000122070312,1018.4000244140625,1016.0,1016.0,1016.0,1014
2020-07-20 10:29:00+05:30,1016.0,1017.0,1008.0,1008.0,1008.0,1452
2020-07-20 10:30:00+05:30,1008.0,1010.75,1006.0,1010.75,1010.75,2913
2020-07-20 10:31:00+05:30,1009.4500122070312,1013.4000244140625,1007.0,1012.5499877929688,1012.5499877929688,1162
2020-07-20 10:32:00+05:30,1014.25,1022.0,1012.5,1022.0,1022.0,4164
2020-07-20 10:33:00+05:30,1019.4000244140625,1022.0,1018.0,1019.0499877929688,1019.0499877929688,2059
2020-07-20 10:34:00+05:30,1020.0,1024.0,1020.0,1022.0,1022.0,1768
2020-07-20 10:35:00+05:30,1021.0,1022.0,1018.0,1018.0,1018.0,1014
2020-07-20 10:36:00+05:30,1018.4000244140625,1021.4500122070312,1016.0,1020.0,1020.0,1487
2020-07-20 10:37:00+05:30,1018.0,1018.0,1012.0,1014.0,1014.0,822
2020-07-20 10:38:00+05:30,1014.7000122070312,1015.0,1010.0999755859375,1011.0499877929688,1011.0499877929688,1603
2020-07-20 10:39:00+05:30,1010.0,1011.0,1008.1500244140625,1010.0,1010.0,1530
2020-07-20 10:40:00+05:30,1010.0,1010.0,1004.0,1008.0,1008.0,2946
2020-07-20 10:41:00+05:30,1006.5,1008.5999755859375,1002.5,1003.9500122070312,1003.9500122070312,1797
2020-07-20 10:42:00+05:30,1002.8499755859375,1003.9500122070312,995.2000122070312,995.2000122070312,995.2000122070312,2516
2020-07-20 10:43:00+05:30,995.0999755859375,998.0499877929688,993.0,998.0,998.0,3984
2020-07-20 10:44:00+05:30,998.0,1003.7999877929688,997.0,1002.0,1002.0,2654
2020-07-20 10:45:00+05:30,1002.1500244140625,1007.0,1000.0,1004.7999877929688,1004.7999877929688,2801
2020-07-20 10:46:00+05:30,1006.0,1012.1500244140625,1005.0,1012.1500244140625,1012.1500244140625,1817
2020-07-20 10:47:00+05:30,1012.0499877929688,1012.5,1008.0,1010.5499877929688,1010.5499877929688,1535
2020-07-20 10:48:00+05:30,1011.0,1011.4000244140625,1006.9000244140625,1010.0,1010.0,885
2020-07-20 10:49:00+05:30,1010.0,1010.0,1005.2999877929688,1007.9000244140625,1007.9000244140625,398
2020-07-20 10:50:00+05:30,1007.25,1010.0,1006.1500244140625,1009.7999877929688,1009.7999877929688,427
2020-07-20 10:51:00+05:30,1007.0,1008.5999755859375,1005.0,1005.0,1005.0,543
2020-07-20 10:52:00+05:30,1005.5,1009.5499877929688,1004.0,1004.0,1004.0,1982
2020-07-20 10:53:00+05:30,1004.3499755859375,1004.3499755859375,1001.0,1003.0,1003.0,668
2020-07-20 10:54:00+05:30,1003.0,1006.5,1002.5999755859375,1006.4500122070312,1006.4500122070312,292
2020-07-20 10:55:00+05:30,1007.0,1007.0,1005.0,1005.0499877929688,1005.0499877929688,221
2020-07-20 10:56:00+05:30,1006.7000122070312,1007.75,1004.5999755859375,1006.0,1006.0,289
2020-07-20 10:57:00+05:30,1006.0,1007.0,1004.0,1005.4500122070312,1005.4500122070312,1003
2020-07-20 10:58:00+05:30,1004.2000122070312,1007.25,1004.2000122070312,1007.25,1007.25,122
2020-07-20 10:59:00+05:30,1007.0,1007.25,1003.0499877929688,1003.0499877929688,1003.0499877929688,1188
2020-07-20 11:00:00+05:30,1002.5999755859375,1004.9000244140625,1002.5999755859375,1004.9000244140625,1004.9000244140625,286
2020-07-20 11:01:00+05:30,1004.9000244140625,1004.9000244140625,1003.0999755859375,1004.9000244140625,1004.9000244140625,234
2020-07-20 11:02:00+05:30,1003.5,1004.8499755859375,1003.0999755859375,1004.8499755859375,1004.8499755859375,226
2020-07-20 11:03:00+05:30,1003.3499755859375,1004.9000244140625,1002.5999755859375,1004.0,1004.0,320
2020-07-20 11:04:00+05:30,1004.0,1004.5999755859375,1002.6500244140625,1004.5999755859375,1004.5999755859375,235
2020-07-20 11:05:00+05:30,1004.5999755859375,1004.8499755859375,1002.5999755859375,1002.5999755859375,1002.5999755859375,773
2020-07-20 11:06:00+05:30,1003.9000244140625,1003.9000244140625,1003.4500122070312,1003.4500122070312,1003.4500122070312,0
2020-07-20 11:07:00+05:30,1003.0,1003.0,1003.0,1003.0,1003.0,154
2020-07-20 11:08:00+05:30,1002.0,1002.9000244140625,1000.5499877929688,1002.9000244140625,1002.9000244140625,343
2020-07-20 11:09:00+05:30,1002.0,1003.0,1002.0,1002.0,1002.0,134
2020-07-20 11:10:00+05:30,1002.9500122070312,1003.4500122070312,1002.0,1003.4500122070312,1003.4500122070312,204
2020-07-20 11:11:00+05:30,1003.4500122070312,1003.75,1002.0,1002.0,1002.0,571
2020-07-20 11:12:00+05:30,1003.75,1003.75,1002.25,1002.25,1002.25,80
2020-07-20 11:13:00+05:30,1003.5999755859375,1003.75,1003.5,1003.5,1003.5,89
2020-07-20 11:14:00+05:30,1003.5,1003.5,1003.5,1003.5,1003.5,96
2020-07-20 11:15:00+05:30,1003.75,1003.75,1002.0,1002.9000244140625,1002.9000244140625,356
2020-07-20 11:16:00+05:30,1003.5,1003.5,1001.0,1001.0,1001.0,996
2020-07-20 11:17:00+05:30,1001.0,1003.0,1000.5499877929688,1000.5499877929688,1000.5499877929688,826
2020-07-20 11:18:00+05:30,1001.0499877929688,1001.0499877929688,1000.5499877929688,1000.5499877929688,1000.5499877929688,114
2020-07-20 11:19:00+05:30,1002.25,1002.4000244140625,1000.5999755859375,1000.5999755859375,1000.5999755859375,203
2020-07-20 11:20:00+05:30,1000.0,1001.7999877929688,1000.0,1001.7000122070312,1001.7000122070312,620
2020-07-20 11:21:00+05:30,1001.9500122070312,1002.4000244140625,1000.5999755859375,1000.5999755859375,1000.5999755859375,451
2020-07-20 11:22:00+05:30,1002.5,1002.9000244140625,1001.75,1001.75,1001.75,458
2020-07-20 11:23:00+05:30,1002.9000244140625,1002.9000244140625,1002.9000244140625,1002.9000244140625,1002.9000244140625,113
2020-07-20 11:24:00+05:30,1002.9000244140625,1003.3499755859375,1002.9000244140625,1003.0,1003.0,359
2020-07-20 11:25:00+05:30,1003.0,1003.0,1003.0,1003.0,1003.0,208
2020-07-20 11:26:00+05:30,1003.0,1003.0,1003.0,1003.0,1003.0,0
2020-07-20 11:27:00+05:30,1003.0,1004.0,1003.0,1004.0,1004.0,568
2020-07-20 11:28:00+05:30,1004.4500122070312,1004.4500122070312,1004.0,1004.4500122070312,1004.4500122070312,743
2020-07-20 11:29:00+05:30,1004.0,1004.0,1004.0,1004.0,1004.0,388
2020-07-20 11:30:00+05:30,1004.0,1004.0,1003.3499755859375,1003.3499755859375,1003.3499755859375,93
2020-07-20 11:31:00+05:30,1006.0499877929688,1006.0499877929688,1005.0,1005.0,1005.0,785
2020-07-20 11:32:00+05:30,1006.8499755859375,1008.9500122070312,1005.2000122070312,1008.9500122070312,1008.9500122070312,715
2020-07-20 11:33:00+05:30,1008.4500122070312,1009.7000122070312,1007.0,1008.9500122070312,1008.9500122070312,778
2020-07-20 11:34:00+05:30,1008.0,1008.9000244140625,1002.0499877929688,1002.0499877929688,1002.0499877929688,1953
2020-07-20 11:35:00+05:30,1003.4000244140625,1006.0,1003.4000244140625,1006.0,1006.0,103
2020-07-20 11:36:00+05:30,1006.0,1006.2999877929688,1004.75,1006.2999877929688,1006.2999877929688,82
2020-07-20 11:37:00+05:30,1006.8499755859375,1010.0,1005.2000122070312,1010.0,1010.0,561
2020-07-20 11:38:00+05:30,1009.6500244140625,1009.7999877929688,1009.0,1009.0,1009.0,100
2020-07-20 11:39:00+05:30,1009.0,1009.9500122070312,1008.3499755859375,1008.3499755859375,1008.3499755859375,189
2020-07-20 11:40:00+05:30,1009.0,1013.0,1009.0,1011.7000122070312,1011.7000122070312,1087
2020-07-20 11:41:00+05:30,1013.0,1013.5,1010.5499877929688,1011.0,1011.0,502
2020-07-20 11:42:00+05:30,1010.0499877929688,1010.7000122070312,1009.4000244140625,1010.4000244140625,1010.4000244140625,99
2020-07-20 11:43:00+05:30,1010.0,1010.0,1008.9500122070312,1008.9500122070312,1008.9500122070312,135
2020-07-20 11:44:00+05:30,1008.9000244140625,1011.0,1008.8499755859375,1011.0,1011.0,1159
2020-07-20 11:45:00+05:30,1012.0,1012.0,1008.0999755859375,1009.8499755859375,1009.8499755859375,376
2020-07-20 11:46:00+05:30,1009.9500122070312,1009.9500122070312,1007.25,1007.25,1007.25,222
2020-07-20 11:47:00+05:30,1008.9000244140625,1009.0,1007.5499877929688,1009.0,1009.0,135
2020-07-20 11:48:00+05:30,1009.0,1009.6500244140625,1007.7999877929688,1007.7999877929688,1007.7999877929688,403
2020-07-20 11:49:00+05:30,1009.4500122070312,1009.5,1009.4500122070312,1009.5,1009.5,11
2020-07-20 11:50:00+05:30,1009.0,1009.7999877929688,1007.5999755859375,1008.8499755859375,1008.8499755859375,82
2020-07-20 11:51:00+05:30,1008.8499755859375,1009.0,1007.5999755859375,1008.8499755859375,1008.8499755859375,60
2020-07-20 11:52:00+05:30,1008.0,1008.0,1005.0,1005.0,1005.0,113
2020-07-20 11:53:00+05:30,1005.0,1005.0,1005.0,1005.0,1005.0,54
2020-07-20 11:54:00+05:30,1004.5,1004.9000244140625,1004.5,1004.9000244140625,1004.9000244140625,195
2020-07-20 11:55:00+05:30,1008.2999877929688,1010.0499877929688,1006.75,1010.0499877929688,1010.0499877929688,246
2020-07-20 11:56:00+05:30,1009.4000244140625,1009.8499755859375,1007.7000122070312,1008.5,1008.5,245
2020-07-20 11:57:00+05:30,1008.3499755859375,1010.4000244140625,1007.0999755859375,1010.4000244140625,1010.4000244140625,510
2020-07-20 11:58:00+05:30,1009.9000244140625,1009.9000244140625,1008.8499755859375,1009.9000244140625,1009.9000244140625,137
2020-07-20 11:59:00+05:30,1009.9000244140625,1010.7999877929688,1009.0,1010.0499877929688,1010.0499877929688,354
2020-07-20 12:00:00+05:30,1010.0499877929688,1010.7999877929688,1010.0,1010.0,1010.0,106
2020-07-20 12:01:00+05:30,1010.7999877929688,1010.7999877929688,1010.0,1010.7999877929688,1010.7999877929688,163
2020-07-20 12:02:00+05:30,1010.7999877929688,1010.7999877929688,1010.7999877929688,1010.7999877929688,1010.7999877929688,163
2020-07-20 12:03:00+05:30,1010.7999877929688,1010.7999877929688,1007.0999755859375,1007.0999755859375,1007.0999755859375,1011
2020-07-20 12:04:00+05:30,1005.0499877929688,1006.7000122070312,1005.0499877929688,1006.7000122070312,1006.7000122070312,23
2020-07-20 12:05:00+05:30,1005.2000122070312,1006.7000122070312,1005.2000122070312,1006.7000122070312,1006.7000122070312,65
2020-07-20 12:06:00+05:30,1005.0,1006.75,1005.0,1006.7000122070312,1006.7000122070312,192
2020-07-20 12:07:00+05:30,1006.75,1007.0,1006.75,1007.0,1007.0,40
2020-07-20 12:08:00+05:30,1007.1500244140625,1007.1500244140625,1005.1500244140625,1006.0,1006.0,76
2020-07-20 12:09:00+05:30,1007.0499877929688,1007.25,1006.0,1006.0,1006.0,22
2020-07-20 12:10:00+05:30,1007.0,1007.0,1007.0,1007.0,1007.0,164
2020-07-20 12:11:00+05:30,1006.0499877929688,1007.0,1005.4000244140625,1005.4000244140625,1005.4000244140625,123
2020-07-20 12:12:00+05:30,1006.9000244140625,1007.0,1006.9000244140625,1007.0,1007.0,60
2020-07-20 12:13:00+05:30,1006.0999755859375,1007.0,1006.0999755859375,1006.0999755859375,1006.0999755859375,66
2020-07-20 12:14:00+05:30,1006.9000244140625,1006.9000244140625,1005.0,1005.0,1005.0,257
2020-07-20 12:15:00+05:30,1006.0,1006.9000244140625,1005.0,1005.75,1005.75,415
2020-07-20 12:16:00+05:30,1005.0,1006.2999877929688,1004.0499877929688,1006.2999877929688,1006.2999877929688,168
2020-07-20 12:18:00+05:30,1006.2999877929688,1006.2999877929688,1004.5999755859375,1004.6500244140625,1004.6500244140625,22
2020-07-20 12:19:00+05:30,1004.6500244140625,1005.0,1004.0,1004.0,1004.0,253
2020-07-20 12:20:00+05:30,1004.0,1005.0,1004.0,1004.5,1004.5,88
2020-07-20 12:21:00+05:30,1003.0,1003.0499877929688,1003.0,1003.0,1003.0,250
2020-07-20 12:22:00+05:30,1004.2999877929688,1004.2999877929688,1002.5499877929688,1002.5999755859375,1002.5999755859375,63
2020-07-20 12:23:00+05:30,1004.0,1004.0,1002.0499877929688,1002.0499877929688,1002.0499877929688,119
2020-07-20 12:24:00+05:30,1002.4500122070312,1003.2000122070312,1002.0,1003.2000122070312,1003.2000122070312,567
2020-07-20 12:25:00+05:30,1003.2000122070312,1005.7999877929688,1002.0,1005.7999877929688,1005.7999877929688,545
2020-07-20 12:26:00+05:30,1006.7999877929688,1008.0,1006.7999877929688,1008.0,1008.0,286
2020-07-20 12:27:00+05:30,1008.2000122070312,1008.4000244140625,1006.7000122070312,1007.0,1007.0,556
2020-07-20 12:28:00+05:30,1007.0,1007.0,1005.3499755859375,1005.3499755859375,1005.3499755859375,229
2020-07-20 12:29:00+05:30,1006.7999877929688,1006.7999877929688,1006.7999877929688,1006.7999877929688,1006.7999877929688,0
2020-07-20 12:30:00+05:30,1006.2000122070312,1006.2000122070312,1006.2000122070312,1006.2000122070312,1006.2000122070312,33
2020-07-20 12:31:00+05:30,1005.0,1005.0,1005.0,1005.0,1005.0,41
2020-07-20 12:32:00+05:30,1006.2000122070312,1006.2000122070312,1005.1500244140625,1005.1500244140625,1005.1500244140625,58
2020-07-20 12:33:00+05:30,1006.9000244140625,1006.9500122070312,1005.25,1006.2000122070312,1006.2000122070312,59
2020-07-20 12:34:00+05:30,1005.25,1005.25,1003.5,1004.9000244140625,1004.9000244140625,648
2020-07-20 12:35:00+05:30,1007.0,1008.4500122070312,1003.3499755859375,1003.3499755859375,1003.3499755859375,777
2020-07-20 12:36:00+05:30,1004.9000244140625,1007.5,1004.0,1004.5,1004.5,1342
2020-07-20 12:37:00+05:30,1007.8499755859375,1008.4000244140625,1004.5,1005.8499755859375,1005.8499755859375,1094
2020-07-20 12:38:00+05:30,1005.9000244140625,1006.6500244140625,1004.5,1005.0,1005.0,1205
2020-07-20 12:39:00+05:30,1005.2000122070312,1006.75,1005.0,1006.75,1006.75,249
2020-07-20 12:40:00+05:30,1005.5499877929688,1006.5,1005.5,1006.5,1006.5,871
2020-07-20 12:41:00+05:30,1005.9000244140625,1005.9000244140625,1005.9000244140625,1005.9000244140625,1005.9000244140625,5
2020-07-20 12:42:00+05:30,1006.75,1006.75,1006.0,1006.0,1006.0,150
2020-07-20 12:43:00+05:30,1005.5,1006.7000122070312,1005.25,1006.0,1006.0,81
2020-07-20 12:44:00+05:30,1007.0,1011.9500122070312,1007.0,1010.9000244140625,1010.9000244140625,1496
2020-07-20 12:45:00+05:30,1011.0,1018.4000244140625,1011.0,1017.7000122070312,1017.7000122070312,1788
2020-07-20 12:46:00+05:30,1018.0,1018.0,1015.5999755859375,1015.5999755859375,1015.5999755859375,315
2020-07-20 12:47:00+05:30,1016.0,1016.9000244140625,1016.0,1016.9000244140625,1016.9000244140625,411
2020-07-20 12:48:00+05:30,1015.7999877929688,1016.8499755859375,1015.5999755859375,1016.8499755859375,1016.8499755859375,56
2020-07-20 12:49:00+05:30,1016.0,1017.0,1016.0,1017.0,1017.0,351
2020-07-20 12:50:00+05:30,1018.0,1018.0,1014.2999877929688,1018.0,1018.0,1691
2020-07-20 12:51:00+05:30,1017.4000244140625,1017.4000244140625,1012.0,1014.1500244140625,1014.1500244140625,405
2020-07-20 12:52:00+05:30,1014.0499877929688,1014.1500244140625,1011.3499755859375,1012.2000122070312,1012.2000122070312,373
2020-07-20 12:53:00+05:30,1011.3499755859375,1011.3499755859375,1009.5,1011.2999877929688,1011.2999877929688,759
2020-07-20 12:54:00+05:30,1011.0,1011.8499755859375,1010.0,1010.0,1010.0,179
2020-07-20 12:55:00+05:30,1011.5499877929688,1011.5499877929688,1011.5499877929688,1011.5499877929688,1011.5499877929688,18
2020-07-20 12:56:00+05:30,1011.5499877929688,1011.5999755859375,1010.1500244140625,1010.1500244140625,1010.1500244140625,36
2020-07-20 12:57:00+05:30,1011.4500122070312,1011.4500122070312,1009.6500244140625,1009.6500244140625,1009.6500244140625,109
2020-07-20 12:58:00+05:30,1010.5499877929688,1010.5499877929688,1009.5,1010.0,1010.0,141
2020-07-20 12:59:00+05:30,1011.0,1015.9000244140625,1011.0,1015.9000244140625,1015.9000244140625,1081
2020-07-20 13:00:00+05:30,1014.6500244140625,1016.4500122070312,1013.1500244140625,1013.1500244140625,1013.1500244140625,304
2020-07-20 13:01:00+05:30,1013.2999877929688,1013.2999877929688,1012.3499755859375,1013.0,1013.0,157
2020-07-20 13:02:00+05:30,1015.2999877929688,1015.3499755859375,1013.1500244140625,1014.5,1014.5,150
2020-07-20 13:03:00+05:30,1013.4000244140625,1014.4500122070312,1010.5499877929688,1014.4500122070312,1014.4500122070312,1215
2020-07-20 13:04:00+05:30,1014.0,1014.0,1011.5,1011.5,1011.5,964
2020-07-20 13:05:00+05:30,1013.5,1015.0,1013.5,1015.0,1015.0,1112
2020-07-20 13:06:00+05:30,1013.9500122070312,1016.0,1013.9500122070312,1015.0,1015.0,345
2020-07-20 13:07:00+05:30,1015.0,1015.4500122070312,1012.7000122070312,1015.2999877929688,1015.2999877929688,403
2020-07-20 13:08:00+05:30,1014.0499877929688,1014.3499755859375,1012.1500244140625,1013.4500122070312,1013.4500122070312,389
2020-07-20 13:09:00+05:30,1014.5499877929688,1014.5499877929688,1014.4500122070312,1014.4500122070312,1014.4500122070312,43
2020-07-20 13:10:00+05:30,1013.4000244140625,1014.4000244140625,1012.9500122070312,1014.4000244140625,1014.4000244140625,165
2020-07-20 13:11:00+05:30,1012.5999755859375,1013.0,1012.5,1012.9500122070312,1012.9500122070312,193
2020-07-20 13:12:00+05:30,1012.9500122070312,1013.0,1012.2000122070312,1013.0,1013.0,495
2020-07-20 13:13:00+05:30,1011.0,1011.9000244140625,1011.0,1011.0,1011.0,477
2020-07-20 13:14:00+05:30,1011.0,1011.9000244140625,1011.0,1011.9000244140625,1011.9000244140625,13
2020-07-20 13:15:00+05:30,1011.0,1012.4000244140625,1010.9000244140625,1012.4000244140625,1012.4000244140625,144
2020-07-20 13:16:00+05:30,1012.9000244140625,1012.9000244140625,1012.9000244140625,1012.9000244140625,1012.9000244140625,0
2020-07-20 13:17:00+05:30,1012.0,1012.0,1012.0,1012.0,1012.0,86
2020-07-20 13:18:00+05:30,1012.0,1012.5,1012.0,1012.5,1012.5,20
2020-07-20 13:19:00+05:30,1012.5,1014.0,1012.3499755859375,1012.3499755859375,1012.3499755859375,425
2020-07-20 13:21:00+05:30,1013.0,1013.0,1011.75,1011.75,1011.75,332
2020-07-20 13:23:00+05:30,1011.75,1012.0,1011.75,1012.0,1012.0,20
2020-07-20 13:24:00+05:30,1012.0,1012.0,1010.9000244140625,1010.9000244140625,1010.9000244140625,138
2020-07-20 13:25:00+05:30,1010.9500122070312,1010.9500122070312,1010.9500122070312,1010.9500122070312,1010.9500122070312,0
2020-07-20 13:26:00+05:30,1010.9000244140625,1014.0,1010.9000244140625,1014.0,1014.0,474
2020-07-20 13:27:00+05:30,1014.0,1014.8499755859375,1013.7000122070312,1014.8499755859375,1014.8499755859375,94
2020-07-20 13:28:00+05:30,1014.4500122070312,1014.5,1013.0499877929688,1013.0499877929688,1013.0499877929688,827
2020-07-20 13:29:00+05:30,1013.0,1013.7000122070312,1012.2000122070312,1013.7000122070312,1013.7000122070312,490
2020-07-20 13:30:00+05:30,1013.0,1014.9000244140625,1011.7000122070312,1014.9000244140625,1014.9000244140625,729
2020-07-20 13:31:00+05:30,1014.4500122070312,1016.0,1014.0,1016.0,1016.0,1568
2020-07-20 13:32:00+05:30,1017.0,1017.8499755859375,1016.0,1017.4000244140625,1017.4000244140625,629
2020-07-20 13:33:00+05:30,1018.0,1018.0,1015.2999877929688,1016.0499877929688,1016.0499877929688,238
2020-07-20 13:34:00+05:30,1016.0499877929688,1017.0,1011.0,1011.0,1011.0,3949
2020-07-20 13:35:00+05:30,1012.9500122070312,1013.8499755859375,1005.0,1006.0499877929688,1006.0499877929688,1055
2020-07-20 13:36:00+05:30,1005.0,1008.7999877929688,1005.0,1008.7999877929688,1008.7999877929688,1416
